26,11,1 ,247 ,  209 ,  18
27,11,1 ,160 ,  161 ,  159
28,11,17 ,244 ,  244 ,  244
29,11,1 ,160 ,  161 ,  159
30,11,1 ,221 ,  196 ,  142
31,11,1 ,252 ,  195 ,  158
32,11,1 ,0 ,  108 ,  183
33,11,65535 ,244 ,  244 ,  244
37,11,1 ,0 ,  108 ,  183
38,11,1 ,160 ,  161 ,  159
39,11,1 ,221 ,  196 ,  142
40,11,1 ,100 ,  103 ,  101
41,11,1 ,0 ,  74 ,  45
42,11,7 ,100 ,  103 ,  101
45,11,3 ,166 ,  83 ,  34
47,11,51 ,100 ,  103 ,  101
49,11,1 ,166 ,  83 ,  34
50,11,1 ,0 ,  175 ,  77
51,11,1 ,166 ,  83 ,  34
52,11,17 ,0 ,  175 ,  77
53,11,15 ,166 ,  83 ,  34
57,11,1 ,0 ,  175 ,  77
58,11,1 ,166 ,  83 ,  34
59,11,17 ,100 ,  103 ,  101
60,11,1 ,166 ,  83 ,  34
62,11,1 ,166 ,  83 ,  34
63,11,1 ,100 ,  103 ,  101
0,12,1 ,100 ,  103 ,  101
1,12,1 ,166 ,  83 ,  34
2,12,17 ,100 ,  103 ,  101
3,12,1 ,166 ,  83 ,  34
4,12,17 ,0 ,  175 ,  77
5,12,3 ,166 ,  83 ,  34
8,12,1 ,100 ,  103 ,  101
9,12,1 ,166 ,  83 ,  34
10,12,1 ,100 ,  103 ,  101
11,12,1 ,0 ,  175 ,  77
12,12,1 ,100 ,  103 ,  101
14,12,51 ,100 ,  103 ,  101
16,12,17 ,0 ,  74 ,  45
17,12,7 ,21 ,  21 ,  21
20,12,1 ,0 ,  74 ,  45
22,12,7 ,21 ,  21 ,  21
25,12,1 ,160 ,  161 ,  159
26,12,51 ,244 ,  244 ,  244
29,12,1 ,100 ,  103 ,  101
30,12,17 ,160 ,  161 ,  159
31,12,51 ,244 ,  244 ,  244
37,12,1 ,0 ,  57 ,  94
38,12,1 ,244 ,  244 ,  244
39,12,17 ,160 ,  161 ,  159
40,12,1 ,221 ,  196 ,  142
41,12,1 ,244 ,  244 ,  244
42,12,1 ,166 ,  83 ,  34
43,12,15 ,100 ,  103 ,  101
49,12,1 ,166 ,  83 ,  34
50,12,3 ,0 ,  175 ,  77
53,12,1 ,0 ,  175 ,  77
54,12,1 ,166 ,  83 ,  34
55,12,1 ,100 ,  103 ,  101
56,12,1 ,166 ,  83 ,  34
57,12,1 ,100 ,  103 ,  101
58,12,1 ,166 ,  83 ,  34
60,12,1 ,100 ,  103 ,  101
61,12,1 ,166 ,  83 ,  34
62,12,273 ,100 ,  103 ,  101
63,12,4369 ,0 ,  74 ,  45
0,13,1 ,100 ,  103 ,  101
1,13,1 ,166 ,  83 ,  34
3,13,1 ,0 ,  175 ,  77
5,13,1 ,166 ,  83 ,  34
6,13,1 ,100 ,  103 ,  101
7,13,1 ,166 ,  83 ,  34
8,13,15 ,100 ,  103 ,  101
12,13,3 ,100 ,  103 ,  101
17,13,65535 ,21 ,  21 ,  21
21,13,1 ,100 ,  103 ,  101
22,13,7 ,21 ,  21 ,  21
25,13,1 ,100 ,  103 ,  101
28,13,3 ,244 ,  244 ,  244
37,13,17 ,160 ,  161 ,  159
38,13,17 ,244 ,  244 ,  244
40,13,1 ,0 ,  108 ,  183
41,13,1 ,0 ,  153 ,  212
42,13,1 ,100 ,  103 ,  101
43,13,1 ,166 ,  83 ,  34
44,13,1 ,100 ,  103 ,  101
45,13,3 ,166 ,  83 ,  34
47,13,1 ,100 ,  103 ,  101
48,13,1 ,166 ,  83 ,  34
49,13,3 ,100 ,  103 ,  101
51,13,3 ,166 ,  83 ,  34
53,13,1 ,247 ,  209 ,  18
54,13,1 ,166 ,  83 ,  34
55,13,1 ,0 ,  175 ,  77
56,13,1 ,247 ,  209 ,  18
57,13,1 ,100 ,  103 ,  101
58,13,1 ,166 ,  83 ,  34
59,13,1 ,100 ,  103 ,  101
60,13,1 ,0 ,  175 ,  77
61,13,273 ,100 ,  103 ,  101
0,14,17 ,0 ,  74 ,  45
1,14,1 ,100 ,  103 ,  101
2,14,1 ,166 ,  83 ,  34
3,14,7 ,100 ,  103 ,  101
6,14,1 ,166 ,  83 ,  34
7,14,1 ,100 ,  103 ,  101
8,14,3 ,166 ,  83 ,  34
10,14,7 ,100 ,  103 ,  101
13,14,1 ,0 ,  74 ,  45
14,14,7 ,100 ,  103 ,  101
21,14,1 ,0 ,  57 ,  94
22,14,3 ,21 ,  21 ,  21
24,14,1 ,166 ,  83 ,  34
25,14,15 ,160 ,  161 ,  159
29,14,15 ,244 ,  244 ,  244
39,14,1 ,244 ,  244 ,  244
40,14,1 ,160 ,  161 ,  159
41,14,1 ,0 ,  108 ,  183
42,14,4369 ,244 ,  244 ,  244
43,14,1 ,166 ,  83 ,  34
44,14,7 ,100 ,  103 ,  101
47,14,1 ,0 ,  175 ,  77
48,14,17 ,100 ,  103 ,  101
49,14,7 ,0 ,  175 ,  77
52,14,7 ,247 ,  209 ,  18
55,14,7 ,100 ,  103 ,  101
58,14,1 ,247 ,  209 ,  18
59,14,1 ,100 ,  103 ,  101
60,14,1 ,166 ,  83 ,  34
1,15,17 ,0 ,  175 ,  77
2,15,1 ,100 ,  103 ,  101
3,15,1 ,0 ,  74 ,  45
4,15,3 ,100 ,  103 ,  101
6,15,1 ,166 ,  83 ,  34
7,15,1 ,100 ,  103 ,  101
8,15,1 ,166 ,  83 ,  34
9,15,17 ,100 ,  103 ,  101
10,15,3 ,166 ,  83 ,  34
12,15,1 ,0 ,  74 ,  45
13,15,15 ,100 ,  103 ,  101
21,15,1 ,100 ,  103 ,  101
22,15,7 ,0 ,  74 ,  45
25,15,51 ,160 ,  161 ,  159
27,15,1 ,244 ,  244 ,  244
28,15,1 ,247 ,  209 ,  18
29,15,1 ,244 ,  244 ,  244
30,15,3 ,160 ,  161 ,  159
32,15,1 ,244 ,  244 ,  244
33,15,3 ,160 ,  161 ,  159
35,15,15 ,166 ,  83 ,  34
39,15,7 ,244 ,  244 ,  244
43,15,1 ,100 ,  103 ,  101
44,15,1 ,166 ,  83 ,  34
45,15,7 ,100 ,  103 ,  101
49,15,1 ,166 ,  83 ,  34
50,15,3 ,0 ,  175 ,  77
52,15,1 ,247 ,  209 ,  18
53,15,51 ,160 ,  161 ,  159
55,15,1 ,221 ,  196 ,  142
56,15,1 ,247 ,  209 ,  18
57,15,17 ,221 ,  196 ,  142
58,15,3 ,160 ,  161 ,  159
60,15,17 ,100 ,  103 ,  101
62,15,1 ,0 ,  175 ,  77
0,16,17 ,0 ,  74 ,  45
2,16,3 ,100 ,  103 ,  101
4,16,1 ,0 ,  175 ,  77
5,16,1 ,100 ,  103 ,  101
6,16,1 ,0 ,  175 ,  77
7,16,3 ,100 ,  103 ,  101
10,16,1 ,166 ,  83 ,  34
11,16,1 ,100 ,  103 ,  101
12,16,3 ,166 ,  83 ,  34
14,16,1 ,100 ,  103 ,  101
15,16,3 ,0 ,  74 ,  45
21,16,1 ,0 ,  57 ,  94
22,16,7 ,0 ,  74 ,  45
27,16,1 ,244 ,  244 ,  244
28,16,1 ,160 ,  161 ,  159
29,16,51 ,244 ,  244 ,  244
31,16,7 ,166 ,  83 ,  34
34,16,1 ,21 ,  21 ,  21
35,16,17 ,221 ,  26 ,  33
36,16,1 ,166 ,  83 ,  34
37,16,3 ,21 ,  21 ,  21
39,16,1 ,166 ,  83 ,  34
40,16,273 ,21 ,  21 ,  21
41,16,1 ,166 ,  83 ,  34
43,16,7 ,100 ,  103 ,  101
46,16,7 ,166 ,  83 ,  34
49,16,1 ,100 ,  103 ,  101
50,16,1 ,0 ,  175 ,  77
51,16,3 ,160 ,  161 ,  159
55,16,17 ,221 ,  196 ,  142
56,16,1 ,160 ,  161 ,  159
58,16,4369 ,160 ,  161 ,  159
59,16,1 ,247 ,  209 ,  18
61,16,17 ,0 ,  175 ,  77
62,16,17 ,100 ,  103 ,  101
63,16,1 ,0 ,  74 ,  45
1,17,1 ,100 ,  103 ,  101
2,17,1 ,0 ,  175 ,  77
3,17,1 ,0 ,  74 ,  45
4,17,17 ,100 ,  103 ,  101
5,17,1 ,0 ,  175 ,  77
6,17,3 ,166 ,  83 ,  34
8,17,1 ,100 ,  103 ,  101
9,17,1 ,0 ,  175 ,  77
10,17,15 ,100 ,  103 ,  101
14,17,1 ,166 ,  83 ,  34
15,17,273 ,100 ,  103 ,  101
16,17,1 ,166 ,  83 ,  34
17,17,255 ,21 ,  21 ,  21
21,17,7 ,21 ,  21 ,  21
24,17,4369 ,0 ,  74 ,  45
25,17,7 ,160 ,  161 ,  159
28,17,1 ,244 ,  244 ,  244
31,17,1 ,166 ,  83 ,  34
32,17,1 ,245 ,  125 ,  32
33,17,17 ,21 ,  21 ,  21
34,17,1 ,245 ,  125 ,  32
36,17,1 ,221 ,  26 ,  33
37,17,7 ,166 ,  83 ,  34
41,17,17 ,244 ,  244 ,  244
43,17,1 ,100 ,  103 ,  101
44,17,15 ,166 ,  83 ,  34
48,17,1 ,100 ,  103 ,  101
49,17,1 ,166 ,  83 ,  34
50,17,1 ,100 ,  103 ,  101
51,17,1 ,160 ,  161 ,  159
52,17,17 ,221 ,  196 ,  142
53,17,3 ,160 ,  161 ,  159
56,17,17 ,221 ,  196 ,  142
57,17,1 ,160 ,  161 ,  159
59,17,1 ,0 ,  175 ,  77
60,17,17 ,166 ,  83 ,  34
63,17,1 ,100 ,  103 ,  101
0,18,7 ,0 ,  74 ,  45
3,18,1 ,100 ,  103 ,  101
5,18,1 ,0 ,  74 ,  45
6,18,1 ,100 ,  103 ,  101
7,18,1 ,166 ,  83 ,  34
8,18,17 ,100 ,  103 ,  101
9,18,7 ,166 ,  83 ,  34
12,18,3 ,100 ,  103 ,  101
14,18,1 ,166 ,  83 ,  34
16,18,1 ,0 ,  74 ,  45
21,18,3 ,0 ,  74 ,  45
23,18,17 ,21 ,  21 ,  21
25,18,7 ,160 ,  161 ,  159
28,18,1 ,100 ,  103 ,  101
29,18,3 ,160 ,  161 ,  159
31,18,17 ,245 ,  125 ,  32
32,18,1 ,247 ,  209 ,  18
34,18,1 ,166 ,  83 ,  34
35,18,1 ,229 ,  30 ,  38
36,18,1 ,166 ,  83 ,  34
37,18,1 ,21 ,  21 ,  21
38,18,1 ,247 ,  209 ,  18
39,18,1 ,229 ,  30 ,  38
42,18,1 ,244 ,  244 ,  244
43,18,7 ,166 ,  83 ,  34
46,18,3 ,100 ,  103 ,  101
48,18,1 ,166 ,  83 ,  34
49,18,1 ,100 ,  103 ,  101
50,18,51 ,160 ,  161 ,  159
53,18,7 ,221 ,  196 ,  142
57,18,1 ,221 ,  196 ,  142
59,18,1 ,100 ,  103 ,  101
61,18,51 ,100 ,  103 ,  101
63,18,1 ,0 ,  74 ,  45
0,19,15 ,0 ,  74 ,  45
4,19,3 ,100 ,  103 ,  101
6,19,1 ,166 ,  83 ,  34
7,19,1 ,100 ,  103 ,  101
9,19,3 ,100 ,  103 ,  101
11,19,51 ,166 ,  83 ,  34
13,19,3 ,100 ,  103 ,  101
16,19,1 ,166 ,  83 ,  34
17,19,15 ,21 ,  21 ,  21
21,19,17 ,0 ,  74 ,  45
22,19,1 ,21 ,  21 ,  21
25,19,15 ,160 ,  161 ,  159
29,19,1 ,244 ,  244 ,  244
30,19,1 ,245 ,  125 ,  32
32,19,7 ,245 ,  125 ,  32
35,19,17 ,221 ,  196 ,  142
36,19,1 ,221 ,  26 ,  33
37,19,1 ,245 ,  125 ,  32
38,19,1 ,229 ,  30 ,  38
39,19,1 ,245 ,  125 ,  32
40,19,1 ,166 ,  83 ,  34
41,19,1 ,160 ,  161 ,  159
42,19,1 ,166 ,  83 ,  34
43,19,1 ,100 ,  103 ,  101
44,19,51 ,166 ,  83 ,  34
46,19,7 ,100 ,  103 ,  101
49,19,1 ,166 ,  83 ,  34
52,19,17 ,160 ,  161 ,  159
53,19,65535 ,221 ,  196 ,  142
57,19,1 ,160 ,  161 ,  159
59,19,3 ,100 ,  103 ,  101
63,19,1 ,21 ,  21 ,  21
0,20,1 ,0 ,  74 ,  45
1,20,1 ,100 ,  103 ,  101
2,20,3 ,0 ,  74 ,  45
4,20,1 ,100 ,  103 ,  101
5,20,1 ,0 ,  175 ,  77
6,20,255 ,100 ,  103 ,  101
10,20,1 ,166 ,  83 ,  34
13,20,17 ,166 ,  83 ,  34
14,20,17 ,100 ,  103 ,  101
15,20,1 ,0 ,  74 ,  45
16,20,255 ,21 ,  21 ,  21
20,20,1 ,0 ,  57 ,  94
22,20,3 ,0 ,  74 ,  45
25,20,1 ,100 ,  103 ,  101
26,20,1 ,160 ,  161 ,  159
27,20,1 ,244 ,  244 ,  244
28,20,51 ,160 ,  161 ,  159
30,20,1 ,21 ,  21 ,  21
31,20,1 ,100 ,  103 ,  101
32,20,1 ,160 ,  161 ,  159
33,20,3 ,221 ,  196 ,  142
36,20,1 ,221 ,  196 ,  142
37,20,1 ,245 ,  125 ,  32
